reg;jour;pop;P;tx_std
03;2020-11-16;290691;40;13.5900555886137
04;2020-11-16;859959;114;12.9748520016927
05;2020-11-16;5997;0;0
06;2020-11-16;279471;38;22.1721179418138
07;2020-11-16;9961;5;57.9024537691151
08;2020-11-16;35334;3;7.57714309795833
11;2020-11-16;12278210;4771;39.3753576754327
24;2020-11-16;2559073;937;36.0911041586866
27;2020-11-16;2783039;1794;64.4219922753483
28;2020-11-16;3303500;1232;37.4311512311019
32;2020-11-16;5962662;3102;52.6976196515257
44;2020-11-16;5511747;2754;50.0188129244975
52;2020-11-16;3801797;1200;31.3338872570623
53;2020-11-16;3340379;706;20.683092557982
75;2020-11-16;5999982;1914;31.2363207351704
76;2020-11-16;5924858;2092;34.8605126640529
84;2020-11-16;8032377;6566;81.8019007066608
93;2020-11-16;5055651;2707;53.2852586951145
94;2020-11-16;344679;64;18.3474351937687
01;2020-11-17;376879;18;4.79404767710423
02;2020-11-17;358749;56;15.9201245092635
03;2020-11-17;290691;33;10.7174062783235
04;2020-11-17;859959;91;10.8612307224699
05;2020-11-17;5997;0;0
06;2020-11-17;279471;32;16.7869918469645
07;2020-11-17;9961;1;6.62608225658517
08;2020-11-17;35334;8;23.1695500765307
11;2020-11-17;12278210;3594;29.6550655773044
24;2020-11-17;2559073;741;28.9103540605476
27;2020-11-17;2783039;1423;50.7158629982573
28;2020-11-17;3303500;984;29.5359158936342
32;2020-11-17;5962662;2082;35.3864092759266
44;2020-11-17;5511747;1937;35.2408972270153
52;2020-11-17;3801797;810;21.2322082447487
53;2020-11-17;3340379;380;11.2736592779188
75;2020-11-17;5999982;1369;22.3841535552687
76;2020-11-17;5924858;1386;23.0797615762696
84;2020-11-17;8032377;4480;55.7808449297874
93;2020-11-17;5055651;1977;39.124742155844
94;2020-11-17;344679;39;11.0449410240208
01;2020-11-18;376879;15;4.02575223578536
02;2020-11-18;358749;29;8.015042091625
03;2020-11-18;290691;20;6.81881532935249
04;2020-11-18;859959;112;12.4853025842615
05;2020-11-18;5997;0;0
06;2020-11-18;279471;29;18.1208980054943
07;2020-11-18;9961;2;13.9136845712899
08;2020-11-18;35334;6;16.7488822904268
11;2020-11-18;12278210;3033;24.9948964795598
24;2020-11-18;2559073;690;26.7719972931043
27;2020-11-18;2783039;1105;39.3237526988645
28;2020-11-18;3303500;733;22.1644990688203
32;2020-11-18;5962662;1784;30.3979587461009
44;2020-11-18;5511747;1606;29.2231935877614
52;2020-11-18;3801797;719;18.8372318462214
53;2020-11-18;3340379;270;8.10100245806522
75;2020-11-18;5999982;1039;17.1671776019103
76;2020-11-18;5924858;1046;17.3580845816557
84;2020-11-18;8032377;3476;43.2852625105468
93;2020-11-18;5055651;1446;28.46316572282
94;2020-11-18;344679;18;5.08021289594463
01;2020-11-19;376879;23;6.598046422679
02;2020-11-19;358749;42;11.8833286461914
03;2020-11-19;290691;23;10.1351138645766
04;2020-11-19;859959;94;10.4335389777459
05;2020-11-19;5997;0;0
06;2020-11-19;279471;20;12.8642759527992
07;2020-11-19;9961;3;20.5310477477295
08;2020-11-19;35334;3;6.97801499626153
11;2020-11-19;12278210;2863;23.6005800406508
24;2020-11-19;2559073;539;21.1985704316235
27;2020-11-19;2783039;1086;38.9284614232378
28;2020-11-19;3303500;745;22.4368860794615
32;2020-11-19;5962662;1713;29.0753714525635
44;2020-11-19;5511747;1656;30.1078150852829
52;2020-11-19;3801797;620;16.2648298503201
53;2020-11-19;3340379;326;9.75434858006551
75;2020-11-19;5999982;1048;17.1758206200799
76;2020-11-19;5924858;1003;16.71682742287
84;2020-11-19;8032377;3425;42.6548593653683
93;2020-11-19;5055651;1402;27.4443369518369
94;2020-11-19;344679;24;7.19656762861134
01;2020-11-20;376879;15;3.98946884393256
02;2020-11-20;358749;29;8.28691973254757
03;2020-11-20;290691;29;14.151035274502
04;2020-11-20;859959;115;13.1565705717942
05;2020-11-20;5997;0;0
06;2020-11-20;279471;27;13.723420640986
07;2020-11-20;9961;4;25.7541918145739
08;2020-11-20;35334;5;17.1883698634087
11;2020-11-20;12278210;2761;22.8070961917309
24;2020-11-20;2559073;505;19.9476131153223
27;2020-11-20;2783039;985;35.2677557080602
28;2020-11-20;3303500;712;21.4735892013575
32;2020-11-20;5962662;1740;29.6522344893927
44;2020-11-20;5511747;1647;29.9604096314433
52;2020-11-20;3801797;605;15.8284931374837
53;2020-11-20;3340379;320;9.54324191545916
75;2020-11-20;5999982;962;15.9621829914649
76;2020-11-20;5924858;1170;19.5815862059738
84;2020-11-20;8032377;3120;38.847417762653
93;2020-11-20;5055651;1314;25.9166274916555
94;2020-11-20;344679;27;7.7358036454959
01;2020-11-21;376879;7;1.79704165509555
02;2020-11-21;358749;22;7.56346140093869
03;2020-11-21;290691;14;9.890984510773
04;2020-11-21;859959;31;3.54607457566609
05;2020-11-21;5997;0;0
06;2020-11-21;279471;10;3.67890028322846
07;2020-11-21;9961;2;16.0671096295965
08;2020-11-21;35334;3;8.51120481052358
11;2020-11-21;12278210;1454;11.9518740776158
24;2020-11-21;2559073;267;10.4632019598871
27;2020-11-21;2783039;496;17.8561101506369
28;2020-11-21;3303500;294;8.85236009586077
32;2020-11-21;5962662;823;13.8896451253098
44;2020-11-21;5511747;739;13.4016927683828
52;2020-11-21;3801797;278;7.29806403754317
53;2020-11-21;3340379;156;4.74448996444958
75;2020-11-21;5999982;388;6.48265182101746
76;2020-11-21;5924858;387;6.52321408627316
84;2020-11-21;8032377;1294;16.1153177774012
93;2020-11-21;5055651;524;10.4461561488535
94;2020-11-21;344679;11;3.1117334263498
01;2020-11-22;376879;8;2.14455150208052
02;2020-11-22;358749;2;0.447967738781955
03;2020-11-22;290691;2;0.616718904680592
04;2020-11-22;859959;21;2.18587003139776
05;2020-11-22;5997;0;0
06;2020-11-22;279471;2;2.18140661391402
07;2020-11-22;9961;0;0
08;2020-11-22;35334;2;4.85621630027644
11;2020-11-22;12278210;376;3.24242408403315
24;2020-11-22;2559073;75;2.93588487651885
27;2020-11-22;2783039;103;3.52843901393225
28;2020-11-22;3303500;101;3.04219620128418
32;2020-11-22;5962662;239;4.09648214652426
44;2020-11-22;5511747;129;2.34379962681112
52;2020-11-22;3801797;82;2.14872451047778
53;2020-11-22;3340379;46;1.41891793447054
75;2020-11-22;5999982;76;1.21717181765166
76;2020-11-22;5924858;127;2.09707696701416
84;2020-11-22;8032377;298;3.70975475747628
93;2020-11-22;5055651;128;2.43761796922046
94;2020-11-22;344679;1;0.331767856538818
01;2020-11-23;376879;13;3.34645119078027
02;2020-11-23;358749;24;7.49201223819002
03;2020-11-23;290691;47;18.877316057387
04;2020-11-23;859959;80;9.52657565539834
05;2020-11-23;5997;0;0
06;2020-11-23;279471;29;26.4570144608244
07;2020-11-23;9961;3;21.1925678058491
08;2020-11-23;35334;17;46.5207302682456
11;2020-11-23;12278210;3229;26.5786806357919
24;2020-11-23;2559073;604;23.1300865253392
27;2020-11-23;2783039;1089;38.8843768539964
28;2020-11-23;3303500;697;21.0105362052553
32;2020-11-23;5962662;1680;28.6206839670808
44;2020-11-23;5511747;1739;31.6429187073548
52;2020-11-23;3801797;598;15.6442369478466
53;2020-11-23;3340379;347;10.3052418917197
75;2020-11-23;5999982;1097;18.0208659372407
76;2020-11-23;5924858;1096;18.2763426355016
84;2020-11-23;8032377;3597;44.7792439216271
93;2020-11-23;5055651;1562;30.833760483618
94;2020-11-23;344679;44;13.1600739159787
01;2020-11-24;376879;15;4.00487316028913
02;2020-11-24;358749;26;7.35424480941737
03;2020-11-24;290691;29;10.3913068667175
04;2020-11-24;859959;70;8.23868747325089
05;2020-11-24;5997;0;0
06;2020-11-24;279471;28;19.835161039999
07;2020-11-24;9961;2;14.6490733932318
08;2020-11-24;35334;18;46.5789681371984
11;2020-11-24;12278210;2449;20.328419443235
24;2020-11-24;2559073;502;19.3230559146934
27;2020-11-24;2783039;887;31.3247128011217
28;2020-11-24;3303500;535;16.0317288077741
32;2020-11-24;5962662;1309;22.4165995544153
44;2020-11-24;5511747;1377;25.0508166946417
52;2020-11-24;3801797;495;12.9063398664949
53;2020-11-24;3340379;250;7.4633673932541
75;2020-11-24;5999982;898;14.6057379847747
76;2020-11-24;5924858;864;14.272858822811
84;2020-11-24;8032377;2566;31.957734977803
93;2020-11-24;5055651;1302;25.5112823217105
94;2020-11-24;344679;8;2.23028691083731
01;2020-11-25;376879;8;2.17478787000772
02;2020-11-25;358749;17;4.9276343751558
03;2020-11-25;290691;25;9.05523006180358
04;2020-11-25;859959;47;5.07128172016404
05;2020-11-25;5997;0;0
06;2020-11-25;279471;14;6.65061968779532
07;2020-11-25;9961;1;7.71459580219198
08;2020-11-25;35334;17;43.6250920795933
11;2020-11-25;12278210;2499;20.546239679352
24;2020-11-25;2559073;435;16.5588998493653
27;2020-11-25;2783039;817;29.1623609142505
28;2020-11-25;3303500;473;14.2738973416547
32;2020-11-25;5962662;1175;20.03640470906
44;2020-11-25;5511747;1128;20.5276463901886
52;2020-11-25;3801797;460;12.0274877422848
53;2020-11-25;3340379;231;6.92144368479221
75;2020-11-25;5999982;877;14.4554829222394
76;2020-11-25;5924858;827;13.764385465719
84;2020-11-25;8032377;2283;28.424332880487
93;2020-11-25;5055651;1177;23.0825093514033
94;2020-11-25;344679;14;4.04266675347839
01;2020-11-26;376879;15;4.05874925434148
02;2020-11-26;358749;21;6.81299135275544
03;2020-11-26;290691;21;6.96105217655855
04;2020-11-26;859959;52;5.81721387589892
05;2020-11-26;5997;0;0
06;2020-11-26;279471;19;8.83733174718716
07;2020-11-26;9961;4;45.9816751386037
08;2020-11-26;35334;6;17.1398822684435
11;2020-11-26;12278210;2303;18.7920438274364
24;2020-11-26;2559073;409;15.980878374459
27;2020-11-26;2783039;858;30.6987865756222
28;2020-11-26;3303500;529;15.8192447516225
32;2020-11-26;5962662;1297;22.236102106549
44;2020-11-26;5511747;1262;22.9809904767361
52;2020-11-26;3801797;424;11.1176474831563
53;2020-11-26;3340379;185;5.59768739549926
75;2020-11-26;5999982;843;13.8270436849622
76;2020-11-26;5924858;819;13.5865644929181
84;2020-11-26;8032377;2241;27.90896239632
93;2020-11-26;5055651;1076;21.4126725436255
94;2020-11-26;344679;15;4.41034338647737
01;2020-11-27;376879;15;3.75138120022981
02;2020-11-27;358749;14;4.223195885647
03;2020-11-27;290691;24;10.0255816748735
04;2020-11-27;859959;59;6.53233879741178
05;2020-11-27;5997;0;0
06;2020-11-27;279471;14;4.95499525251522
07;2020-11-27;9961;1;15.0341085163561
08;2020-11-27;35334;10;27.0488617410151
11;2020-11-27;12278210;2252;18.4802491745071
24;2020-11-27;2559073;462;18.0104258389216
27;2020-11-27;2783039;818;29.1612889185448
28;2020-11-27;3303500;451;13.66107161085
32;2020-11-27;5962662;1223;20.8537209970178
44;2020-11-27;5511747;1247;22.6205100871012
52;2020-11-27;3801797;451;11.8479835357917
53;2020-11-27;3340379;207;6.26923851650585
75;2020-11-27;5999982;733;12.1173535231061
76;2020-11-27;5924858;839;13.9803002267745
84;2020-11-27;8032377;2386;29.7123422395092
93;2020-11-27;5055651;1123;22.3409538124859
94;2020-11-27;344679;18;5.34977410358304
01;2020-11-28;376879;6;1.80099135392778
02;2020-11-28;358749;2;0.571142306709663
03;2020-11-28;290691;22;8.24116401399453
04;2020-11-28;859959;23;2.74906207095142
05;2020-11-28;5997;0;0
06;2020-11-28;279471;12;6.99948277034436
07;2020-11-28;9961;2;13.9049654911443
08;2020-11-28;35334;4;10.5336140787382
11;2020-11-28;12278210;1150;9.45150204352919
24;2020-11-28;2559073;214;8.41246959746084
27;2020-11-28;2783039;482;17.1053463601073
28;2020-11-28;3303500;179;5.40706012563291
32;2020-11-28;5962662;631;10.697242620005
44;2020-11-28;5511747;566;10.258156259201
52;2020-11-28;3801797;258;6.79507780517576
53;2020-11-28;3340379;134;3.98205811421719
75;2020-11-28;5999982;350;5.77262607600616
76;2020-11-28;5924858;368;6.18417149495088
84;2020-11-28;8032377;1104;13.7417300960686
93;2020-11-28;5055651;502;9.96778267561069
94;2020-11-28;344679;13;3.91623685095851
01;2020-11-29;376879;1;0.231156699708892
02;2020-11-29;358749;0;0
03;2020-11-29;290691;4;3.01853880957489
04;2020-11-29;859959;3;0.331711636421403
05;2020-11-29;5997;0;0
06;2020-11-29;279471;2;1.29601386469251
07;2020-11-29;9961;0;0
08;2020-11-29;35334;2;5.73151011614915
11;2020-11-29;12278210;343;2.91495772119497
24;2020-11-29;2559073;72;2.77593837263929
27;2020-11-29;2783039;106;3.62604387391297
28;2020-11-29;3303500;62;1.88307721166254
32;2020-11-29;5962662;176;2.9762173080605
44;2020-11-29;5511747;140;2.56500791617442
52;2020-11-29;3801797;61;1.58339443122595
53;2020-11-29;3340379;45;1.37611162325737
75;2020-11-29;5999982;82;1.28976318594679
76;2020-11-29;5924858;85;1.39825175081996
84;2020-11-29;8032377;289;3.60096917334426
93;2020-11-29;5055651;116;2.21173090893626
94;2020-11-29;344679;2;0.573309570339953
01;2020-11-30;376879;12;3.01795200065095
02;2020-11-30;358749;21;5.75940184469064
03;2020-11-30;290691;37;12.5544998193847
04;2020-11-30;859959;50;5.50153111844554
05;2020-11-30;5997;0;0
06;2020-11-30;279471;42;35.390045992916
07;2020-11-30;9961;2;17.5913357428361
08;2020-11-30;35334;15;38.989342230544
11;2020-11-30;12278210;2823;23.1920556985023
24;2020-11-30;2559073;548;21.1835300934007
27;2020-11-30;2783039;1068;37.9381339407315
28;2020-11-30;3303500;435;13.0171346456157
32;2020-11-30;5962662;1414;24.1278126235192
44;2020-11-30;5511747;1602;29.1237976871938
52;2020-11-30;3801797;603;15.7664906822771
53;2020-11-30;3340379;282;8.49962535332621
75;2020-11-30;5999982;1208;19.6470654466469
76;2020-11-30;5924858;1061;17.5937872006911
84;2020-11-30;8032377;2947;36.6892036373297
93;2020-11-30;5055651;1524;30.0192971169765
94;2020-11-30;344679;24;7.0313821516944
01;2020-12-01;376879;17;4.5669712304113
02;2020-12-01;358749;7;1.86403509796989
03;2020-12-01;290691;36;12.8604662303777
04;2020-12-01;859959;50;5.60744765334953
05;2020-12-01;5997;0;0
06;2020-12-01;279471;31;16.0608160350837
07;2020-12-01;9961;2;13.9049654911443
08;2020-12-01;35334;20;63.3917588459482
11;2020-12-01;12278210;2100;17.3258093748599
24;2020-12-01;2559073;496;18.9881560230169
27;2020-12-01;2783039;783;27.8050046980287
28;2020-12-01;3303500;431;13.0647418674569
32;2020-12-01;5962662;1194;20.696005255813
44;2020-12-01;5511747;1277;23.1895811128429
52;2020-12-01;3801797;501;13.0658071563033
53;2020-12-01;3340379;261;7.88591864367888
75;2020-12-01;5999982;808;13.1013350103296
76;2020-12-01;5924858;839;13.8825369140704
84;2020-12-01;8032377;2284;28.4437050658264
93;2020-12-01;5055651;1099;21.6558666292848
94;2020-12-01;344679;18;5.58096117951244
01;2020-12-02;376879;6;1.82062458096002
02;2020-12-02;358749;9;2.71267994256068
03;2020-12-02;290691;39;13.5201087808152
04;2020-12-02;859959;43;4.78440688271882
05;2020-12-02;5997;0;0
06;2020-12-02;279471;40;18.2581805100811
07;2020-12-02;9961;0;0
08;2020-12-02;35334;16;45.2337223079628
11;2020-12-02;12278210;1936;15.7285198511992
24;2020-12-02;2559073;420;16.1481884542119
27;2020-12-02;2783039;794;28.0510292111177
28;2020-12-02;3303500;418;12.5999927700255
32;2020-12-02;5962662;1068;18.3495111154482
44;2020-12-02;5511747;1234;22.4036012134788
52;2020-12-02;3801797;451;11.7896906239979
53;2020-12-02;3340379;217;6.47347755444491
75;2020-12-02;5999982;891;14.5312760706315
76;2020-12-02;5924858;743;12.3997497285185
84;2020-12-02;8032377;2001;24.9081373107345
93;2020-12-02;5055651;1069;20.9213529136252
94;2020-12-02;344679;14;4.05440432987497
01;2020-12-03;376879;3;0.772830074342762
02;2020-12-03;358749;7;1.94220155688913
03;2020-12-03;290691;45;14.7495180086733
04;2020-12-03;859959;59;6.49839104416982
05;2020-12-03;5997;1;14.3041460685519
06;2020-12-03;279471;26;8.85771980385225
07;2020-12-03;9961;2;23.61380592951
08;2020-12-03;35334;6;15.3335627086516
11;2020-12-03;12278210;1991;16.3240089438981
24;2020-12-03;2559073;462;18.156045221203
27;2020-12-03;2783039;814;29.1390218926625
28;2020-12-03;3303500;422;12.7428878200706
32;2020-12-03;5962662;1211;20.6888119800664
44;2020-12-03;5511747;1444;26.2564331938799
52;2020-12-03;3801797;455;11.9171467594722
53;2020-12-03;3340379;224;6.64795422063434
75;2020-12-03;5999982;848;13.8785320201299
76;2020-12-03;5924858;786;13.160004484315
84;2020-12-03;8032377;2049;25.5348824185335
93;2020-12-03;5055651;1000;19.8726800615479
94;2020-12-03;344679;17;4.94585345627532
01;2020-12-04;376879;3;0.742336861262787
02;2020-12-04;358749;12;3.50308415911421
03;2020-12-04;290691;54;18.0398031364767
04;2020-12-04;859959;34;3.61246666824272
05;2020-12-04;5997;0;0
06;2020-12-04;279471;40;23.8357646658224
07;2020-12-04;9961;3;50.7637014345082
08;2020-12-04;35334;10;31.4621149725232
11;2020-12-04;12278210;2252;18.4081686087984
24;2020-12-04;2559073;425;16.6644369661511
27;2020-12-04;2783039;896;31.8459299897533
28;2020-12-04;3303500;426;12.9239078951517
32;2020-12-04;5962662;1164;19.8951315327557
44;2020-12-04;5511747;1422;25.7578215914805
52;2020-12-04;3801797;494;12.9975704818622
53;2020-12-04;3340379;227;6.72661541355176
75;2020-12-04;5999982;837;13.8021690058038
76;2020-12-04;5924858;805;13.4938482910241
84;2020-12-04;8032377;2271;28.3008941958309
93;2020-12-04;5055651;1016;20.0995652970064
94;2020-12-04;344679;30;8.39167075978502
01;2020-12-05;376879;1;0.333884672126311
02;2020-12-05;358749;1;0.194884598229293
03;2020-12-05;290691;34;11.8058085559952
04;2020-12-05;859959;11;1.3509867478308
05;2020-12-05;5997;0;0
06;2020-12-05;279471;8;3.41242566102808
07;2020-12-05;9961;2;27.668810922417
08;2020-12-05;35334;7;18.3206258904441
11;2020-12-05;12278210;1247;10.1382485574567
24;2020-12-05;2559073;263;10.1872231398148
27;2020-12-05;2783039;493;17.4613325797022
28;2020-12-05;3303500;207;6.24692015333774
32;2020-12-05;5962662;608;10.3411893106422
44;2020-12-05;5511747;796;14.4044816649848
52;2020-12-05;3801797;293;7.73867024171119
53;2020-12-05;3340379;178;5.40208010456459
75;2020-12-05;5999982;388;6.45905050819265
76;2020-12-05;5924858;365;6.14434776751244
84;2020-12-05;8032377;1029;12.8183773460639
93;2020-12-05;5055651;561;11.2108822874337
94;2020-12-05;344679;5;1.47001021543679
01;2020-12-06;376879;6;1.66237955612233
02;2020-12-06;358749;2;0.421111367509353
03;2020-12-06;290691;3;1.17101647643276
04;2020-12-06;859959;8;0.953129518507065
05;2020-12-06;5997;0;0
06;2020-12-06;279471;3;4.48400197871535
07;2020-12-06;9961;0;0
08;2020-12-06;35334;0;0
11;2020-12-06;12278210;315;2.65605426413814
24;2020-12-06;2559073;72;2.70375411758903
27;2020-12-06;2783039;102;3.54012804635178
28;2020-12-06;3303500;124;3.62484083937365
32;2020-12-06;5962662;224;3.91723152568091
44;2020-12-06;5511747;165;3.00121264337095
52;2020-12-06;3801797;91;2.39358466528864
53;2020-12-06;3340379;22;0.650062804041968
75;2020-12-06;5999982;117;1.84869209929446
76;2020-12-06;5924858;98;1.6414435014778
84;2020-12-06;8032377;252;3.13747529561508
93;2020-12-06;5055651;128;2.50772694010508
94;2020-12-06;344679;1;0.272778104189855
01;2020-12-07;376879;11;3.02776473657776
02;2020-12-07;358749;16;4.70690165550427
03;2020-12-07;290691;57;20.742124775443
04;2020-12-07;859959;55;6.28791899206359
05;2020-12-07;5997;0;0
06;2020-12-07;279471;38;43.3669708079176
07;2020-12-07;9961;0;0
08;2020-12-07;35334;14;38.7781193096792
11;2020-12-07;12278210;2947;24.1419169880851
24;2020-12-07;2559073;590;22.6928603673829
27;2020-12-07;2783039;1166;41.6178580711337
28;2020-12-07;3303500;577;17.4970235272292
32;2020-12-07;5962662;1524;26.1280175353368
44;2020-12-07;5511747;2024;36.766075991434
52;2020-12-07;3801797;615;16.1117692240552
53;2020-12-07;3340379;254;7.63872460930357
75;2020-12-07;5999982;1261;20.6749827513359
76;2020-12-07;5924858;887;14.8416867951786
84;2020-12-07;8032377;3001;37.3953624138939
93;2020-12-07;5055651;1475;29.1296430004367
94;2020-12-07;344679;11;3.11437442797909
01;2020-12-08;376879;10;2.59263594436091
02;2020-12-08;358749;16;4.22953527242089
03;2020-12-08;290691;72;23.8902735373211
04;2020-12-08;859959;33;3.80474108953351
05;2020-12-08;5997;0;0
06;2020-12-08;279471;21;12.8155355067476
07;2020-12-08;9961;0;0
08;2020-12-08;35334;3;8.2765148076088
11;2020-12-08;12278210;2251;18.4560751614836
24;2020-12-08;2559073;561;21.5548134103922
27;2020-12-08;2783039;947;33.6030060766603
28;2020-12-08;3303500;499;15.0562527141966
32;2020-12-08;5962662;1223;21.0788579133126
44;2020-12-08;5511747;1664;30.1933345483978
52;2020-12-08;3801797;474;12.4093849225029
53;2020-12-08;3340379;220;6.61275918702792
75;2020-12-08;5999982;903;14.8643907283512
76;2020-12-08;5924858;802;13.4181806102955
84;2020-12-08;8032377;2248;28.0063594000964
93;2020-12-08;5055651;1104;21.8942012598918
94;2020-12-08;344679;15;4.29546044462686
01;2020-12-09;376879;4;1.05753210502201
02;2020-12-09;358749;5;1.32414771243607
03;2020-12-09;290691;61;23.2279293457662
04;2020-12-09;859959;37;4.18441760031477
05;2020-12-09;5997;0;0
06;2020-12-09;279471;27;16.3616034909864
07;2020-12-09;9961;1;6.19036968895232
08;2020-12-09;35334;12;38.4477954060509
11;2020-12-09;12278210;2163;17.5951448457354
24;2020-12-09;2559073;466;18.1732270254577
27;2020-12-09;2783039;987;35.1047185222659
28;2020-12-09;3303500;476;14.3801176023492
32;2020-12-09;5962662;1139;19.525745068566
44;2020-12-09;5511747;1606;29.1384903334704
52;2020-12-09;3801797;539;14.0638421628676
53;2020-12-09;3340379;272;7.95815865362109
75;2020-12-09;5999982;767;12.7689785168459
76;2020-12-09;5924858;738;12.3479787165869
84;2020-12-09;8032377;2126;26.4720874152888
93;2020-12-09;5055651;1097;21.7761130534376
94;2020-12-09;344679;17;4.95867077915645
