dep;jour;pop;P;tx_std
65;2020-06-08;226839;0;0
65;2020-06-09;226839;0;0
65;2020-06-10;226839;1;0.473411498199494
65;2020-06-11;226839;1;0.489419375870797
65;2020-06-12;226839;0;0
65;2020-06-13;226839;0;0
65;2020-06-14;226839;0;0
65;2020-06-15;226839;0;0
65;2020-06-16;226839;0;0
65;2020-06-17;226839;1;0.539799595291151
65;2020-06-18;226839;0;0
65;2020-06-19;226839;0;0
65;2020-06-20;226839;0;0
65;2020-06-21;226839;0;0
65;2020-06-22;226839;0;0
65;2020-06-23;226839;0;0
65;2020-06-24;226839;0;0
65;2020-06-25;226839;0;0
65;2020-06-26;226839;1;0.613929669030151
65;2020-06-27;226839;0;0
65;2020-06-28;226839;0;0
65;2020-06-29;226839;0;0
65;2020-06-30;226839;2;0.992073573405424
65;2020-07-01;226839;0;0
65;2020-07-02;226839;1;0.475071633641665
65;2020-07-03;226839;0;0
65;2020-07-04;226839;0;0
65;2020-07-05;226839;0;0
65;2020-07-06;226839;1;0.475071633641665
65;2020-07-07;226839;0;0
65;2020-07-08;226839;1;0.344977187867379
65;2020-07-09;226839;1;0.538097255483597
65;2020-07-10;226839;1;0.344977187867379
65;2020-07-11;226839;0;0
65;2020-07-12;226839;0;0
65;2020-07-13;226839;2;1.01150875368309
65;2020-07-14;226839;0;0
65;2020-07-15;226839;0;0
65;2020-07-16;226839;1;0.350063458343608
65;2020-07-17;226839;2;0.700126916687217
65;2020-07-18;226839;0;0
65;2020-07-19;226839;0;0
65;2020-07-20;226839;2;0.818388686066873
65;2020-07-21;226839;0;0
65;2020-07-22;226839;1;0.473411498199494
65;2020-07-23;226839;4;1.82309620106181
65;2020-07-24;226839;2;0.734416533071822
65;2020-07-25;226839;1;0.489419375870797
65;2020-07-26;226839;0;0
65;2020-07-27;226839;2;0.919588088612409
65;2020-07-28;226839;2;0.675295826625038
65;2020-07-29;226839;4;1.56593376224924
65;2020-07-30;226839;2;1.07619451096719
65;2020-07-31;226839;2;0.871059615433608
65;2020-08-01;226839;2;1.15202692451375
65;2020-08-02;226839;0;0
65;2020-08-03;226839;2;0.776751664498546
65;2020-08-04;226839;2;0.752360931797058
65;2020-08-05;226839;4;1.65559196471951
65;2020-08-06;226839;3;1.16060371520265
65;2020-08-07;226839;5;2.48009652092518
65;2020-08-08;226839;0;0
65;2020-08-09;226839;0;0
65;2020-08-10;226839;5;2.24142282470083
65;2020-08-11;226839;2;1.0269036864319
65;2020-08-12;226839;8;3.35267932404277
65;2020-08-13;226839;11;5.05508124829262
65;2020-08-14;226839;5;2.42138979607457
65;2020-08-15;226839;0;0
65;2020-08-16;226839;4;2.02526948466699
65;2020-08-17;226839;19;9.68471269385588
65;2020-08-18;226839;27;12.3092539471347
65;2020-08-19;226839;8;3.66514978196173
65;2020-08-20;226839;7;3.32854405794108
65;2020-08-21;226839;7;3.3332846347963
65;2020-08-22;226839;3;1.08447999141543
65;2020-08-23;226839;4;1.33160399390621
65;2020-08-24;226839;13;5.70311772533922
65;2020-08-25;226839;14;6.71057640093463
65;2020-08-26;226839;7;3.84465661047751
65;2020-08-27;226839;8;3.92662662713426
65;2020-08-28;226839;5;1.94520380890903
65;2020-08-29;226839;1;0.403156512929364
65;2020-08-30;226839;0;0
65;2020-08-31;226839;3;1.46418527898459
65;2020-09-01;226839;12;5.72599432204495
65;2020-09-02;226839;17;7.99987032193363
65;2020-09-03;226839;14;7.09986854051017
65;2020-09-04;226839;4;1.47996734496699
65;2020-09-05;226839;7;3.53995351459137
65;2020-09-06;226839;1;0.489419375870797
65;2020-09-07;226839;18;8.08651389839374
65;2020-09-08;226839;13;5.92742786641474
65;2020-09-09;226839;12;5.14445094276849
65;2020-09-10;226839;25;12.3482176013587
65;2020-09-11;226839;13;6.34596588715893
65;2020-09-12;226839;9;4.34454157765129
65;2020-09-13;226839;0;0
65;2020-09-14;226839;17;8.71030304168278
65;2020-09-15;226839;39;19.2086631993968
65;2020-09-16;226839;43;20.7269475678847
65;2020-09-17;226839;36;17.6501382640648
65;2020-09-18;226839;44;21.4946705493874
65;2020-09-19;226839;9;4.66541603321501
65;2020-09-20;226839;1;0.403156512929364
65;2020-09-21;226839;48;22.589601539897
65;2020-09-22;226839;33;15.8310083249333
65;2020-09-23;226839;35;16.3431554297439
65;2020-09-24;226839;21;10.7050894769266
65;2020-09-25;226839;45;22.2164270815851
65;2020-09-26;226839;4;1.95490444747572
65;2020-09-27;226839;3;1.34863751234264
65;2020-09-28;226839;31;14.7996056369179
65;2020-09-29;226839;46;23.5315187952583
65;2020-09-30;226839;30;15.0416211931476
65;2020-10-01;226839;30;15.2486555800562
65;2020-10-02;226839;35;16.4149366965179
65;2020-10-03;226839;12;5.65210120096021
65;2020-10-04;226839;1;0.407383743929679
65;2020-10-05;226839;48;22.7967334091989
65;2020-10-06;226839;30;13.1854363075854
65;2020-10-07;226839;27;12.3430374628107
65;2020-10-08;226839;40;18.6717612122253
65;2020-10-09;226839;69;31.564028844073
65;2020-10-10;226839;22;10.4967884372496
65;2020-10-11;226839;1;0.539799595291151
65;2020-10-12;226839;95;42.7188412601248
65;2020-10-13;226839;83;38.016560405975
65;2020-10-14;226839;76;36.4750350418825
65;2020-10-15;226839;76;35.0312049142444
65;2020-10-16;226839;70;34.2594768465764
65;2020-10-17;226839;36;16.798065771091
65;2020-10-18;226839;4;1.66253083325064
65;2020-10-19;226839;113;52.0704880439108
65;2020-10-20;226839;123;56.3792055514171
65;2020-10-21;226839;120;55.238732689462
65;2020-10-22;226839;138;60.0798317535852
65;2020-10-23;226839;196;89.8989685616794
65;2020-10-24;226839;53;24.6915571243257
65;2020-10-25;226839;11;4.66933736639976
65;2020-10-26;226839;243;108.9841973444
65;2020-10-27;226839;190;85.8114940227168
65;2020-10-28;226839;174;79.7152065304242
65;2020-10-29;226839;205;89.2141180509387
65;2020-10-30;226839;224;100.626875419353
65;2020-10-31;226839;95;40.8915915477273
65;2020-11-01;226839;20;8.74508531711656
65;2020-11-02;226839;280;121.151943790706
65;2020-11-03;226839;225;96.6805881915308
65;2020-11-04;226839;165;74.5162508428765
65;2020-11-05;226839;192;83.5781019749577
65;2020-11-06;226839;218;92.6611110728012
65;2020-11-07;226839;45;20.5553972466126
65;2020-11-08;226839;21;6.94705368732326
65;2020-11-09;226839;337;139.624044040784
65;2020-11-10;226839;188;75.4777293669742
65;2020-11-11;226839;10;3.16697034530741
65;2020-11-12;226839;182;79.5989457613003
65;2020-11-13;226839;170;75.1173178384007
65;2020-11-14;226839;48;19.469025175857
65;2020-11-15;226839;21;8.15506660451134
65;2020-11-16;226839;139;60.7468632120127
65;2020-11-17;226839;134;53.9618817872937
65;2020-11-18;226839;73;31.6983411138906
65;2020-11-19;226839;86;37.0943979728968
65;2020-11-20;226839;83;36.3352393827736
65;2020-11-21;226839;22;9.45376367632887
65;2020-11-22;226839;27;10.0862609686377
65;2020-11-23;226839;87;35.3496715373929
65;2020-11-24;226839;76;32.0063131400344
65;2020-11-25;226839;77;33.3534241958097
65;2020-11-26;226839;67;28.9556142714098
65;2020-11-27;226839;50;22.5020406388413
65;2020-11-28;226839;23;9.96084039049733
65;2020-11-29;226839;10;4.85450581238588
65;2020-11-30;226839;133;57.0148161025594
65;2020-12-01;226839;86;36.4891769199373
65;2020-12-02;226839;87;38.431144334271
65;2020-12-03;226839;77;32.9704037743174
65;2020-12-04;226839;68;29.3316439295002
65;2020-12-05;226839;34;16.8773329750842
65;2020-12-06;226839;6;2.21934162375717
65;2020-12-07;226839;97;43.3268336137435
65;2020-12-08;226839;86;36.6285700002342
65;2020-12-09;226839;74;31.7039412386301
66;2020-05-13;479000;0;0
66;2020-05-14;479000;0;0
66;2020-05-15;479000;0;0
66;2020-05-16;479000;0;0
66;2020-05-17;479000;0;0
66;2020-05-18;479000;0;0
66;2020-05-19;479000;0;0
66;2020-05-20;479000;0;0
66;2020-05-21;479000;0;0
66;2020-05-22;479000;0;0
66;2020-05-23;479000;0;0
66;2020-05-24;479000;0;0
66;2020-05-25;479000;0;0
66;2020-05-26;479000;0;0
66;2020-05-27;479000;0;0
66;2020-05-28;479000;0;0
66;2020-05-29;479000;0;0
66;2020-05-30;479000;0;0
66;2020-05-31;479000;0;0
66;2020-06-01;479000;0;0
66;2020-06-02;479000;0;0
66;2020-06-03;479000;1;0.26116769826068
66;2020-06-04;479000;0;0
66;2020-06-05;479000;0;0
66;2020-06-06;479000;0;0
66;2020-06-07;479000;0;0
66;2020-06-08;479000;0;0
66;2020-06-09;479000;0;0
66;2020-06-10;479000;0;0
66;2020-06-11;479000;0;0
66;2020-06-12;479000;0;0
66;2020-06-13;479000;0;0
66;2020-06-14;479000;0;0
66;2020-06-15;479000;0;0
66;2020-06-16;479000;0;0
66;2020-06-17;479000;0;0
66;2020-06-18;479000;0;0
66;2020-06-19;479000;0;0
66;2020-06-20;479000;0;0
66;2020-06-21;479000;0;0
66;2020-06-22;479000;0;0
66;2020-06-23;479000;0;0
66;2020-06-24;479000;0;0
66;2020-06-25;479000;0;0
66;2020-06-26;479000;0;0
66;2020-06-27;479000;0;0
66;2020-06-28;479000;0;0
66;2020-06-29;479000;0;0
66;2020-06-30;479000;0;0
66;2020-07-01;479000;0;0
66;2020-07-02;479000;0;0
66;2020-07-03;479000;0;0
66;2020-07-04;479000;0;0
66;2020-07-05;479000;1;0.218980575905932
66;2020-07-06;479000;0;0
66;2020-07-07;479000;1;0.218980575905932
66;2020-07-08;479000;1;0.225958240864993
66;2020-07-09;479000;5;1.12535602339791
66;2020-07-10;479000;3;0.672039246430848
66;2020-07-11;479000;0;0
66;2020-07-12;479000;0;0
66;2020-07-13;479000;0;0
66;2020-07-14;479000;0;0
66;2020-07-15;479000;1;0.201069831844726
66;2020-07-16;479000;3;0.677633914751197
66;2020-07-17;479000;0;0
66;2020-07-18;479000;0;0
66;2020-07-19;479000;0;0
66;2020-07-20;479000;1;0.179746591202452
66;2020-07-21;479000;3;0.685410092423276
66;2020-07-22;479000;5;1.19228214819181
66;2020-07-23;479000;1;0.247448940611413
66;2020-07-24;479000;0;0
66;2020-07-25;479000;10;2.31917640507712
66;2020-07-26;479000;0;0
66;2020-07-27;479000;4;0.717157221617897
66;2020-07-28;479000;1;0.225958240864993
66;2020-07-29;479000;15;3.39714549596061
66;2020-07-30;479000;8;1.78516277472097
66;2020-07-31;479000;3;0.727787766963026
66;2020-08-01;479000;0;0
66;2020-08-02;479000;0;0
66;2020-08-03;479000;4;0.949317082600242
66;2020-08-04;479000;1;0.154218623475322
66;2020-08-05;479000;4;0.881887164913553
66;2020-08-06;479000;3;0.755548730835969
66;2020-08-07;479000;5;1.19512507003977
66;2020-08-08;479000;2;0.449561552161507
66;2020-08-09;479000;3;0.666658684593142
66;2020-08-10;479000;3;0.672997128785854
66;2020-08-11;479000;4;0.866101748564251
66;2020-08-12;479000;12;2.7881920739512
66;2020-08-13;479000;7;1.66377635570021
66;2020-08-14;479000;7;1.68134322260604
66;2020-08-15;479000;1;0.218980575905932
66;2020-08-16;479000;0;0
66;2020-08-17;479000;20;4.48170742212307
66;2020-08-18;479000;17;3.76335860710545
66;2020-08-19;479000;16;3.59427644917061
66;2020-08-20;479000;18;4.32425037785751
66;2020-08-21;479000;5;1.06547087910349
66;2020-08-22;479000;9;2.21222579840872
66;2020-08-23;479000;5;1.08101077935896
66;2020-08-24;479000;16;3.49994214952152
66;2020-08-25;479000;34;7.79480748598983
66;2020-08-26;479000;15;3.66164917585881
66;2020-08-27;479000;20;4.77050058134676
66;2020-08-28;479000;37;8.72771910578525
66;2020-08-29;479000;16;3.72668421714921
66;2020-08-30;479000;3;0.721551403163691
66;2020-08-31;479000;54;12.8703937839969
66;2020-09-01;479000;54;12.1920985760304
66;2020-09-02;479000;40;9.38657281298141
66;2020-09-03;479000;67;15.2651615905272
66;2020-09-04;479000;91;20.3938257215693
66;2020-09-05;479000;26;6.09242159057926
66;2020-09-06;479000;4;0.725041736331474
66;2020-09-07;479000;98;22.0231392148076
66;2020-09-08;479000;71;16.2009161253717
66;2020-09-09;479000;72;15.5897237040312
66;2020-09-10;479000;51;11.659405013153
66;2020-09-11;479000;91;19.511470907757
66;2020-09-12;479000;44;10.0319737745461
66;2020-09-13;479000;6;1.23925023917808
66;2020-09-14;479000;70;14.9869088073085
66;2020-09-15;479000;117;25.7076219680802
66;2020-09-16;479000;62;13.8552747586978
66;2020-09-17;479000;86;18.9822652369048
66;2020-09-18;479000;78;16.6383629711233
66;2020-09-19;479000;33;7.35899556109467
66;2020-09-20;479000;4;0.945609432195453
66;2020-09-21;479000;110;23.6542206620468
66;2020-09-22;479000;64;13.8187908553084
66;2020-09-23;479000;63;13.887543429292
66;2020-09-24;479000;67;14.5574948395884
66;2020-09-25;479000;68;15.0220413609483
66;2020-09-26;479000;28;6.11545069719767
66;2020-09-27;479000;7;1.61040052339507
66;2020-09-28;479000;49;10.7498393129277
66;2020-09-29;479000;50;10.9553455323248
66;2020-09-30;479000;59;13.0986910924275
66;2020-10-01;479000;61;13.2272795459932
66;2020-10-02;479000;87;19.2289662970044
66;2020-10-03;479000;47;10.3021592451928
66;2020-10-04;479000;4;0.836640083385824
66;2020-10-05;479000;119;24.755228462302
66;2020-10-06;479000;122;26.881195311976
66;2020-10-07;479000;161;34.7479915518568
66;2020-10-08;479000;153;32.5404165749315
66;2020-10-09;479000;184;37.3094053616696
66;2020-10-10;479000;116;25.1701200928863
66;2020-10-11;479000;4;0.90890247735915
66;2020-10-12;479000;222;48.1202542515387
66;2020-10-13;479000;232;48.6394538693352
66;2020-10-14;479000;203;44.7825597116813
66;2020-10-15;479000;245;51.1346512124003
66;2020-10-16;479000;209;45.1655770965488
66;2020-10-17;479000;114;24.4850897802861
66;2020-10-18;479000;9;1.91805558496216
66;2020-10-19;479000;259;55.9834727080431
66;2020-10-20;479000;323;70.4084491676459
66;2020-10-21;479000;331;72.0503381937874
66;2020-10-22;479000;373;78.8506585383018
66;2020-10-23;479000;304;64.8577697870553
66;2020-10-24;479000;141;30.7774611581091
66;2020-10-25;479000;26;5.13846058258729
66;2020-10-26;479000;402;86.3447517867552
66;2020-10-27;479000;355;75.911407985758
66;2020-10-28;479000;320;68.0508408604227
66;2020-10-29;479000;297;62.8067910597092
66;2020-10-30;479000;271;57.8978707421213
66;2020-10-31;479000;103;22.790997991619
66;2020-11-01;479000;26;5.25133815420842
66;2020-11-02;479000;276;58.1588648798001
66;2020-11-03;479000;256;55.4631526651868
66;2020-11-04;479000;254;52.960452258807
66;2020-11-05;479000;216;45.5653818234821
66;2020-11-06;479000;245;52.0053686473291
66;2020-11-07;479000;96;20.9966441373245
66;2020-11-08;479000;6;1.26978707220945
66;2020-11-09;479000;221;45.8363880351959
66;2020-11-10;479000;119;25.560034899925
66;2020-11-11;479000;13;2.89642704624418
66;2020-11-12;479000;127;26.20915491409
66;2020-11-13;479000;104;22.0517338399621
66;2020-11-14;479000;42;8.7770572586304
66;2020-11-15;479000;8;1.86562443515308
66;2020-11-16;479000;113;23.5623516271069
66;2020-11-17;479000;58;12.2831250525334
66;2020-11-18;479000;47;9.94342679050192
66;2020-11-19;479000;42;9.13760204365329
66;2020-11-20;479000;56;11.6128454212473
66;2020-11-21;479000;16;3.49748174156422
66;2020-11-22;479000;1;0.234976248709989
66;2020-11-23;479000;37;7.36279332265269
66;2020-11-24;479000;29;6.15096825588232
66;2020-11-25;479000;25;5.46208080773753
66;2020-11-26;479000;42;8.54906937532766
66;2020-11-27;479000;29;6.23921208917347
66;2020-11-28;479000;15;2.96511815176562
66;2020-11-29;479000;0;0
66;2020-11-30;479000;67;14.047392894234
66;2020-12-01;479000;55;11.8421493314023
66;2020-12-02;479000;33;7.18114935686994
66;2020-12-03;479000;40;8.74864653136828
66;2020-12-04;479000;30;6.29828176509501
66;2020-12-05;479000;13;2.53478592596208
66;2020-12-06;479000;0;0
66;2020-12-07;479000;30;6.42471030957299
66;2020-12-08;479000;32;7.06269990344681
66;2020-12-09;479000;34;7.61463894333939
67;2020-05-13;1132607;30;2.7869152066741
67;2020-05-14;1132607;22;2.03834760666639
67;2020-05-15;1132607;26;2.41494457266999
67;2020-05-16;1132607;9;0.830884600775521
67;2020-05-17;1132607;0;0
67;2020-05-18;1132607;25;2.33582929129901
67;2020-05-19;1132607;31;3.02562084698404
67;2020-05-20;1132607;13;1.18881333823831
67;2020-05-21;1132607;2;0.179964782634027
67;2020-05-22;1132607;21;1.82977424559179
67;2020-05-23;1132607;4;0.373734535038961
67;2020-05-24;1132607;1;0.0988063202221892
67;2020-05-25;1132607;27;2.50587837539976
67;2020-05-26;1132607;16;1.38663294023754
67;2020-05-27;1132607;11;0.965107816064218
67;2020-05-28;1132607;19;1.7837085666804
67;2020-05-29;1132607;15;1.34616280897831
67;2020-05-30;1132607;2;0.184356255804618
67;2020-05-31;1132607;0;0
67;2020-06-01;1132607;1;0.084945576412583
67;2020-06-02;1132607;12;1.11875771975108
67;2020-06-03;1132607;16;1.55183873050622
67;2020-06-04;1132607;12;1.03404207815731
67;2020-06-05;1132607;3;0.248191856953233
67;2020-06-06;1132607;4;0.37449024993413
67;2020-06-07;1132607;1;0.0864298214932384
67;2020-06-08;1132607;14;1.31955609885819
67;2020-06-09;1132607;6;0.536280008545461
67;2020-06-10;1132607;13;1.20957259131297
67;2020-06-11;1132607;4;0.332455171656965
67;2020-06-12;1132607;3;0.250550213122297
67;2020-06-13;1132607;2;0.17224950899423
67;2020-06-14;1132607;0;0
67;2020-06-15;1132607;7;0.673894002674507
67;2020-06-16;1132607;3;0.256845113511027
67;2020-06-17;1132607;10;0.933944879453391
67;2020-06-18;1132607;3;0.260232845939597
67;2020-06-19;1132607;5;0.459709368409006
67;2020-06-20;1132607;2;0.17655127389751
67;2020-06-21;1132607;2;0.182962909339663
67;2020-06-22;1132607;4;0.334314674500797
67;2020-06-23;1132607;1;0.0988063202221892
67;2020-06-24;1132607;3;0.272843186144909
67;2020-06-25;1132607;4;0.366482276251518
67;2020-06-26;1132607;4;0.378881608911279
67;2020-06-27;1132607;0;0
67;2020-06-28;1132607;1;0.119691383808157
67;2020-06-29;1132607;4;0.344747620908834
67;2020-06-30;1132607;4;0.3513147777107
67;2020-07-01;1132607;3;0.252864629990553
67;2020-07-02;1132607;5;0.438195880162954
67;2020-07-03;1132607;4;0.374036069150697
67;2020-07-04;1132607;0;0
67;2020-07-05;1132607;0;0
67;2020-07-06;1132607;6;0.52595747389086
67;2020-07-07;1132607;4;0.346384055553789
67;2020-07-08;1132607;3;0.269430288902445
67;2020-07-09;1132607;14;1.25687366501069
67;2020-07-10;1132607;7;0.635973874815453
67;2020-07-11;1132607;1;0.0853284337445864
67;2020-07-12;1132607;1;0.0783007041280667
67;2020-07-13;1132607;1;0.0988063202221892
67;2020-07-14;1132607;1;0.0864298214932384
67;2020-07-15;1132607;3;0.272661432327657
67;2020-07-16;1132607;7;0.619998845378549
67;2020-07-17;1132607;3;0.251160347114543
67;2020-07-18;1132607;6;0.534977970540502
67;2020-07-19;1132607;1;0.106949785881889
67;2020-07-20;1132607;16;1.44010559017621
67;2020-07-21;1132607;6;0.514871723786639
67;2020-07-22;1132607;3;0.255602443901756
67;2020-07-23;1132607;11;0.984866532701756
67;2020-07-24;1132607;13;1.11361186057927
67;2020-07-25;1132607;3;0.255407728478323
67;2020-07-26;1132607;1;0.0933341305206861
67;2020-07-27;1132607;12;1.04879676958203
67;2020-07-28;1132607;11;0.9999532969314
67;2020-07-29;1132607;6;0.505396411447521
67;2020-07-30;1132607;19;1.62300017657171
67;2020-07-31;1132607;14;1.19389165439993
67;2020-08-01;1132607;13;1.10988424838989
67;2020-08-02;1132607;0;0
67;2020-08-03;1132607;32;2.69307850410624
67;2020-08-04;1132607;9;0.78853118199056
67;2020-08-05;1132607;13;1.06062446849056
67;2020-08-06;1132607;14;1.19314001229919
67;2020-08-07;1132607;11;0.958961601681234
67;2020-08-08;1132607;5;0.443280240833121
67;2020-08-09;1132607;0;0
67;2020-08-10;1132607;22;1.83696736638123
67;2020-08-11;1132607;24;1.99121787977547
67;2020-08-12;1132607;25;2.07095941668555
67;2020-08-13;1132607;25;2.18174794802671
67;2020-08-14;1132607;34;2.86840612150242
67;2020-08-15;1132607;11;0.947589881716886
67;2020-08-16;1132607;5;0.415665478800167
67;2020-08-17;1132607;61;5.14314841149397
67;2020-08-18;1132607;41;3.47861448679861
67;2020-08-19;1132607;51;4.31666859190571
67;2020-08-20;1132607;54;4.6084848401699
67;2020-08-21;1132607;73;6.13871234443721
67;2020-08-22;1132607;49;4.17876822325834
67;2020-08-23;1132607;12;1.023537276271
67;2020-08-24;1132607;82;7.0672053249347
67;2020-08-25;1132607;80;7.01135298372778
67;2020-08-26;1132607;69;5.95892082196706
67;2020-08-27;1132607;83;7.11093635472705
67;2020-08-28;1132607;76;6.54021294662552
67;2020-08-29;1132607;47;3.97109991386003
67;2020-08-30;1132607;5;0.417354226098624
67;2020-08-31;1132607;131;11.2377591084996
67;2020-09-01;1132607;70;5.94412287415677
67;2020-09-02;1132607;64;5.52092439846501
67;2020-09-03;1132607;81;6.8391367509405
67;2020-09-04;1132607;77;6.64713668364464
67;2020-09-05;1132607;41;3.50702595092598
67;2020-09-06;1132607;5;0.418596358887038
67;2020-09-07;1132607;71;6.16150637277677
67;2020-09-08;1132607;89;7.62226805495332
67;2020-09-09;1132607;99;8.39725942770464
67;2020-09-10;1132607;96;8.25295219530169
67;2020-09-11;1132607;98;8.4124678758251
67;2020-09-12;1132607;97;8.09235326605519
67;2020-09-13;1132607;28;2.30373741327234
67;2020-09-14;1132607;149;12.6903606296364
67;2020-09-15;1132607;132;11.0581273480748
67;2020-09-16;1132607;91;7.78309149900855
67;2020-09-17;1132607;107;9.13354332373948
67;2020-09-18;1132607;122;10.3075687410947
67;2020-09-19;1132607;36;3.06502429826968
67;2020-09-20;1132607;9;0.746042502025739
67;2020-09-21;1132607;150;12.7541987079286
67;2020-09-22;1132607;97;8.27482832603208
67;2020-09-23;1132607;104;8.86814661424319
67;2020-09-24;1132607;98;8.39168015011358
67;2020-09-25;1132607;100;8.50868211226369
67;2020-09-26;1132607;47;3.94736365949962
67;2020-09-27;1132607;1;0.0860159777678637
67;2020-09-28;1132607;73;6.24882518316218
67;2020-09-29;1132607;55;4.65012263146716
67;2020-09-30;1132607;76;6.50660528141245
67;2020-10-01;1132607;96;8.14420269203698
67;2020-10-02;1132607;97;8.35281923301866
67;2020-10-03;1132607;83;7.21240539754644
67;2020-10-04;1132607;6;0.538507679415467
67;2020-10-05;1132607;170;14.4508552498735
67;2020-10-06;1132607;201;17.1135316993127
67;2020-10-07;1132607;181;15.5880916960782
67;2020-10-08;1132607;185;15.9201973237392
67;2020-10-09;1132607;244;20.9599705729691
67;2020-10-10;1132607;114;9.84720630278601
67;2020-10-11;1132607;8;0.690403747070127
67;2020-10-12;1132607;355;30.7064693483407
67;2020-10-13;1132607;308;26.3758322428832
67;2020-10-14;1132607;354;30.3534378491027
67;2020-10-15;1132607;443;38.0876431473855
67;2020-10-16;1132607;454;39.0380799871499
67;2020-10-17;1132607;238;20.5666379876873
67;2020-10-18;1132607;22;1.93211480469289
67;2020-10-19;1132607;869;74.9107683146353
67;2020-10-20;1132607;720;61.6027757252332
67;2020-10-21;1132607;775;66.5011962905428
67;2020-10-22;1132607;988;84.9517145360825
67;2020-10-23;1132607;980;84.4139395299091
67;2020-10-24;1132607;638;55.2834854918967
67;2020-10-25;1132607;67;5.79023019882884
67;2020-10-26;1132607;1424;123.145277994827
67;2020-10-27;1132607;1180;101.99163743145
67;2020-10-28;1132607;1169;100.918969573464
67;2020-10-29;1132607;1055;91.3453639348307
67;2020-10-30;1132607;1196;103.801457627919
67;2020-10-31;1132607;636;54.9285125888326
67;2020-11-01;1132607;95;8.38461856988288
67;2020-11-02;1132607;1568;136.381806769383
67;2020-11-03;1132607;1136;98.826711288426
67;2020-11-04;1132607;1021;89.3469082687819
67;2020-11-05;1132607;924;80.5978543688007
67;2020-11-06;1132607;762;66.5407983656105
67;2020-11-07;1132607;339;29.6196214251283
67;2020-11-08;1132607;34;3.03573565837114
67;2020-11-09;1132607;839;73.8213724396063
67;2020-11-10;1132607;567;50.118036871569
67;2020-11-11;1132607;30;2.67632799607909
67;2020-11-12;1132607;707;62.214499170321
67;2020-11-13;1132607;471;41.4769727463746
67;2020-11-14;1132607;230;20.2862696621955
67;2020-11-15;1132607;28;2.49470384597664
67;2020-11-16;1132607;549;48.3522686589133
67;2020-11-17;1132607;385;33.8884597612623
67;2020-11-18;1132607;334;29.7597134609119
67;2020-11-19;1132607;296;26.0297062607857
67;2020-11-20;1132607;342;30.3219802765953
67;2020-11-21;1132607;162;14.1761086964151
67;2020-11-22;1132607;30;2.78120560131318
67;2020-11-23;1132607;316;27.9689489684081
67;2020-11-24;1132607;252;22.2340040514326
67;2020-11-25;1132607;202;18.0001136726836
67;2020-11-26;1132607;205;18.2458810196697
67;2020-11-27;1132607;187;16.5236394781734
67;2020-11-28;1132607;102;9.08332592560296
67;2020-11-29;1132607;18;1.70980913853796
67;2020-11-30;1132607;264;23.3064733159527
67;2020-12-01;1132607;231;20.6470594234425
67;2020-12-02;1132607;241;21.7075771577901
67;2020-12-03;1132607;226;19.9464189260537
67;2020-12-04;1132607;208;18.528915912748
67;2020-12-05;1132607;126;11.1470360116262
67;2020-12-06;1132607;24;2.12282633040431
67;2020-12-07;1132607;291;25.7391965492342
67;2020-12-08;1132607;226;19.8610695991826
67;2020-12-09;1132607;202;17.8390200034838
68;2020-05-13;763204;14;1.80678950461327
68;2020-05-14;763204;16;2.065670500274
68;2020-05-15;763204;15;1.97968697340844
68;2020-05-16;763204;16;2.12703887472359
68;2020-05-17;763204;1;0.121324652447972
68;2020-05-18;763204;13;1.64952217299689
68;2020-05-19;763204;18;2.34464593318041
68;2020-05-20;763204;31;3.97732887584611
68;2020-05-21;763204;6;0.836750556681266
68;2020-05-22;763204;10;1.33183169979133
68;2020-05-23;763204;4;0.558130426774909
68;2020-05-24;763204;4;0.556075421709506
68;2020-05-25;763204;13;1.70770795351341
68;2020-05-26;763204;19;2.47133323971783
68;2020-05-27;763204;10;1.27819984509457
68;2020-05-28;763204;15;1.98822327256366
68;2020-05-29;763204;11;1.45920370533054
68;2020-05-30;763204;7;0.936977695969978
68;2020-05-31;763204;2;0.272522451901858
68;2020-06-01;763204;1;0.127328677782322
68;2020-06-02;763204;14;1.93568576950147
68;2020-06-03;763204;13;1.69775469075735
68;2020-06-04;763204;5;0.673206565911572
68;2020-06-05;763204;1;0.125416132737504
68;2020-06-06;763204;0;0
68;2020-06-07;763204;2;0.28384448393453
68;2020-06-08;763204;0;0
68;2020-06-09;763204;6;0.792407434600932
68;2020-06-10;763204;6;0.762348946598529
68;2020-06-11;763204;5;0.693503223631842
68;2020-06-12;763204;2;0.251824082684753
68;2020-06-13;763204;1;0.129478699255614
68;2020-06-14;763204;2;0.291796420470045
68;2020-06-15;763204;6;0.775938422966151
68;2020-06-16;763204;9;1.20941900773052
68;2020-06-17;763204;7;0.910661748050361
68;2020-06-18;763204;3;0.392224869774159
68;2020-06-19;763204;2;0.242649304895944
68;2020-06-20;763204;4;0.529515169936283
68;2020-06-21;763204;1;0.127374173918338
68;2020-06-22;763204;10;1.31229839569999
68;2020-06-23;763204;7;0.904503094431475
68;2020-06-24;763204;12;1.59681936737697
68;2020-06-25;763204;8;1.04839515157656
68;2020-06-26;763204;5;0.646363062135491
68;2020-06-27;763204;3;0.474637126358582
68;2020-06-28;763204;3;0.378177525621925
68;2020-06-29;763204;6;0.794188226520993
68;2020-06-30;763204;7;0.97625037021235
68;2020-07-01;763204;6;0.774901334755804
